"API","BOE_Prod_2yr","BOE_Prod_6mon","TOC","Permeability...d.","Brittleness","Porosity","Thickness","Vclay","TVD","Surf.Lat","Surf.Lon","Lateral..ft.","GPI","Proppant.per.GPI..lb.ft.","Fluid.per.GPI..gal.ft.","Total.Proppant.Volume","Total.Fluid","API.Gravity","Fluid.Type","On.Stream"
"4225534834",374796.5,233416,3.44,0.4,27.3,0.076,132,0.27,10635,29.08546,-97.74384,5239,5247,3087.859729,2492.264151,16202000,13076910,43,"SLKW",2016-06-01
"4212736748",169796.5,76344.5,4.32,0.71,26.7,0.093,158,0.21,7039,28.2231,-99.91233,7258,7264,991.4647577,584.7617015,7202000,4247709,53,"XLINK",2016-06-01
"4225534936",132577,85265,3.92,0.59,25.4,0.086,142,0.26,11735,29.06463,-97.70334,2930,2931,1780.279768,1210.300239,5218000,3547390,45,"XLINK",2016-06-01
"4217733680",223238.5,117249.5,3.55,0.39,25.1,0.079,153,0.25,11226,29.22935,-97.50493,3561,3556,2156.917885,2253.497469,7670000,8013437,46,"SLKW",2016-06-01
"4201335367",193198,99630.5,3.07,0.28,27.9,0.068,83,0.28,8836,28.75879,-98.50584,9424,9311,1537.965847,1483.52787,14320000,13813128,35,"SLKW",2016-06-01
"4205133966",138680,61060.5,2.6,0.03,16.6,0.057,389,0.45,8294,30.56254,-96.5117,7987,7872,3696.392276,3163.360772,29098000,24901976,40.5,"XLINK",2016-06-01
"4247943383",151707,79887.5,3.84,0.59,29.4,0.084,133,0.2,7296,28.07009,-99.93343,7895,7728,1502.329193,800.1415631,11610000,6183494,53,"XLINK",2016-06-01
"4212736714",153861.5,0,4.39,0.73,26.2,0.094,161,0.21,7033,28.23486,-99.91242,7038,6861,1334.499344,739.888063,9156000,5076372,52.5,"XLINK",2016-06-01
"4212334100",440178,190974.5,4.07,0.61,22.3,0.089,181,0.22,12736,29.20139,-97.41255,4873,4748,1719.460826,1178.100463,8164000,5593621,53.20000076,"XLINK",2016-06-01
"4212334049",837876.5,233244.5,3.8,0.43,22.4,0.082,162,0.28,12808,29.08013,-97.56611,6332,6143,2594.172229,1957.322644,15936000,12023833,53,"XLINK",2016-06-01
"4217733567",170760.5,86691.5,3.29,0.3,27.1,0.074,141,0.26,9903,29.21668,-97.57587,4145,4015,2291.905355,1792.390535,9202000,7196448,40,"SLKW",2016-06-01
"4247943418",131838.5,75872.5,3.83,0.58,29.5,0.083,133,0.2,7301,28.06754,-99.93534,7849,7595,2062.146149,970.4202765,15662000,7370342,55,"XLINK",2016-06-01
"4247943417",103035.5,54128.5,3.83,0.58,29.5,0.083,133,0.2,7299,28.06749,-99.93534,7812,7550,1485.298013,733.4280795,11214000,5537382,56,"XLINK",2016-06-01
"4212334050",666210,219815,3.8,0.43,22.4,0.082,162,0.28,12845,29.08018,-97.56608,6384,6144,1632.8125,1025.620768,10032000,6301414,50,"XLINK",2016-06-01
"4212735749",172874.5,0,4.33,0.69,25.5,0.092,168,0.23,7008,28.26269,-99.90478,7209,6911,1146.288526,687.7411373,7922000,4752979,52.20000076,"XLINK",2016-06-01
"4212736744",157775.5,0,4.37,0.72,26.3,0.094,160,0.21,7034,28.23012,-99.91217,7076,6766,1298.551581,802.5039905,8786000,5429742,52,"XLINK",2016-06-01
"4212736711",139963,0,4.39,0.73,26.2,0.094,161,0.21,7031,28.23495,-99.91242,7151,6810,1146.549192,637.8693098,7808000,4343890,49,"XLINK",2016-06-01
"4231136595",105737.5,54510,2.9,0.22,29.4,0.065,127,0.27,9727,28.53179,-98.74238,6692,6367,2084.184074,1940,13270000,12351980,39,"SLKW",2016-06-01
"4212735960",349916.5,247543,4.42,0.67,25.8,0.095,176,0.22,6522,28.25345,-99.95169,6731,6373,1402.793033,823.4126785,8940000,5247609,47.09999847,"XLINK",2016-06-01
"4212334048",779569,242049,3.8,0.43,22.4,0.082,162,0.28,12836,29.08023,-97.56605,6496,6144,2534.505208,1832.614583,15572000,11259584,58,"XLINK",2016-06-01
"4228335141",287942,147465,3.67,0.57,27.7,0.081,119,0.22,8779,28.50094,-99.0267,7467,7058,2236.894304,1691.520544,15788000,11938752,38.59999847,"SLKW",2016-06-01
"4212334052",848696.5,253983.5,3.8,0.43,22.4,0.082,162,0.28,12910,29.08008,-97.56613,6497,6141,2594.040059,1876.261358,15930000,11522121,53,"XLINK",2016-06-01
"4228335600",192001.5,70113,3.29,0.43,27.9,0.073,122,0.25,9141,28.47089,-99.11087,9168,8651,1939.428968,1508.742342,16778000,13052130,42.79999924,"XLINK",2016-06-01
"4229735802",182518,107811,3.65,0.53,28.7,0.082,150,0.22,11154,28.64634,-98.28693,4942,4662,1984.984985,974.8311883,9254000,4544663,45.5,"GEL",2016-06-01
"4212736141",128586,0,3.72,0.64,27.4,0.081,123,0.23,7542,28.40824,-99.50184,7351,6924,698.440208,1535.820479,4836000,10634021,43.79999924,"SLKW",2016-06-01
"4228335137",243629,115717,3.67,0.57,27.7,0.081,119,0.22,8781,28.50094,-99.02659,7491,7052,2183.494044,1866.921441,15398000,13165530,39.09999847,"SLKW",2016-06-01
"4228335710",38795.5,15135,3.1,0.34,25.2,0.068,114,0.34,7347,28.57483,-99.35403,4845,4560,1779.824561,1269.536842,8116000,5789088,35,"XLINK",2016-06-01
"4212735959",264459,181565.5,4.42,0.67,25.8,0.095,176,0.22,6540,28.25361,-99.95169,6787,6387,1383.121966,844.6096759,8834000,5394522,49.29999924,"XLINK",2016-06-01
"4231136594",137610.5,68495,2.9,0.22,29.4,0.065,127,0.27,9720,28.53179,-98.74249,6539,6152,1970.741222,1925.27357,12124000,11844283,38,"SLKW",2016-06-01
"4228335196",164051,0,3.41,0.41,28.7,0.075,101,0.22,8444,28.60596,-98.89749,7324,6876,2098.603839,2526.6274,14430000,17373090,33.79999924,"SLKW",2016-06-01
"4229735801",123711,80646.5,3.65,0.53,28.7,0.082,150,0.22,11151,28.64643,-98.28676,4798,4504,1162.966252,674.741119,5238000,3039034,45.59999847,"SLKW",2016-06-01
"4228335598",145804,78628,3.29,0.44,27.9,0.073,122,0.25,9125,28.47093,-99.11096,8721,8167,1555.283458,1537.198971,12702000,12554304,42,"XLINK",2016-06-01
"4228335711",34572.5,10293,3.1,0.34,25.2,0.068,114,0.34,7355,28.57489,-99.3539,4792,4465,2035.386338,1349.310862,9088000,6024673,35,"XLINK",2016-06-01
"4228335666",151128,0,3.42,0.54,27.4,0.076,118,0.24,8333,28.39075,-99.39218,7746,7216,699.556541,1742.27439,5048000,12572252,45.79999924,"SLKW",2016-06-01
"4212736142",149775,0,3.96,0.77,27.3,0.087,124,0.22,7659,28.40634,-99.47908,5982,5569,717.1844137,1654.73981,3994000,9215246,43.5,"GEL",2016-06-01
"4228335713",21255,8898,3.08,0.33,25.1,0.067,114,0.34,7370,28.57925,-99.34483,4847,4507,1947.637009,1299.078766,8778000,5854948,35,"XLINK",2016-06-01
"4228335673",228095.5,0,3.33,0.44,30,0.075,152,0.21,9711,28.29247,-99.2149,10487,9725,2197.017995,1341.49635,21366000,13046052,52,"XLINK",2016-06-01
"4228335597",170942,66880.5,3.29,0.44,27.9,0.073,122,0.25,9118,28.47095,-99.111,8448,7817,1553.28131,1488.112063,12142000,11632572,42.09999847,"XLINK",2016-06-01
"4228335632",119205.5,77135.5,3.43,0.5,28.3,0.077,127,0.23,9274,28.43488,-99.0897,5679,5236,2106.569901,1285.961803,11030000,6733296,43,"XLINK",2016-06-01
"4228335665",147553,0,3.42,0.54,27.4,0.076,118,0.24,8324,28.39067,-99.39218,7556,6920,730.9248555,1805.649422,5058000,12495094,46.09999847,"SLKW",2016-06-01
"4212736145",184195,0,3.97,0.77,27.3,0.087,124,0.22,7657,28.40634,-99.47894,6907,6324,699.5572423,1617.635674,4424000,10229928,44.59999847,"SLKW",2016-06-01
"4250733228",128576.5,0,4.48,0.92,27.6,0.097,101,0.17,5732,28.84995,-99.43155,6752,6165,1907.218167,1175.88824,11758000,7249351,30,"XLINK",2016-06-01
"4212736742",176520,70111.5,4.32,0.71,26.7,0.093,158,0.21,7044,28.22302,-99.91233,7803,7112,973.8470191,557.8345051,6926000,3967319,52.40000153,"XLINK",2016-06-01
"4250733227",105598,39877.5,4.48,0.92,27.6,0.097,101,0.17,5710,28.85003,-99.43152,6881,6267,1876.176799,1158.41184,11758000,7259767,30,"XLINK",2016-06-01
"4228335714",47244.5,12927,3.08,0.33,25.1,0.067,114,0.34,7375,28.57929,-99.34475,4790,4355,2000.459242,1370.039495,8712000,5966522,35,"XLINK",2016-06-01
"4228335633",72856.5,48331,3.43,0.5,28.3,0.077,127,0.23,9271,28.43488,-99.08963,5558,5034,1145.411204,707.8033373,5766000,3563082,42,"XLINK",2016-06-01
"4225534895",258017,130734,3.23,0.42,30.1,0.072,118,0.23,12171,28.91242,-97.87909,3615,3272,2103.300733,3028.505501,6882000,9909270,47.29999924,"XLINK",2016-06-01
"4228335715",89657,38625.5,3.08,0.33,25.1,0.067,114,0.34,7378,28.57934,-99.34467,4852,4391,1867.000683,1395.14097,8198000,6126064,35,"XLINK",2016-06-01
"4212334096",444625.5,233924.5,4.08,0.62,22.2,0.089,182,0.23,12723,29.19977,-97.41217,6087,5495,1283.712466,1158.395632,7054000,6365384,50,"XLINK",2016-06-01
"4212736144",126891.5,0,3.96,0.77,27.3,0.087,124,0.22,7662,28.40634,-99.47899,5670,5105,702.8403526,1656.200196,3588000,8454902,43.79999924,"SLKW",2016-06-01
"4225534971",233940,105335.5,5.14,1.09,24.2,0.11,247,0.22,13271,28.87116,-97.73252,5979,5367,1462.269424,1232.184833,7848000,6613136,60,"XLINK",2016-06-01
"4212736143",142738.5,0,3.96,0.77,27.3,0.087,124,0.22,7663,28.40634,-99.47903,6042,5409,702.1630616,1610.547791,3798000,8711453,43.5,"SLKW",2016-06-01
"4228334568",111212,46025,3.4,0.49,28.4,0.075,121,0.24,9054,28.47879,-99.10172,9107,8127,892.8263812,1043.627907,7256000,8481564,42.59999847,"XLINK",2016-06-01
"4212334094",465948.5,236372,4.08,0.62,22.2,0.089,182,0.23,12754,29.1998,-97.41208,7101,6335,1178.216259,1186.253512,7464000,7514916,52.5,"XLINK",2016-06-01
"4228335634",94836.5,61407.5,3.43,0.5,28.3,0.077,127,0.23,9277,28.43488,-99.08957,5705,5077,2097.695489,1276.976167,10650000,6483208,43,"XLINK",2016-06-01
"4217733683",216569.5,117217,3.55,0.39,25.1,0.079,153,0.25,11225,29.22936,-97.50483,3624,3223,2583.928017,2565.531492,8328000,8268708,46,"SLKW",2016-06-01
"4225534756",119680.5,63188.5,3.45,0.48,29.8,0.077,195,0.2,12977,28.81076,-97.82442,6769,6006,1496.836497,1041.98285,8990000,6258149,57.29999924,"XLINK",2016-06-01
"4228335635",62010,41718.5,3.43,0.5,28.3,0.077,127,0.23,9278,28.43488,-99.08951,5711,5055,1133.531157,697.3560831,5730000,3525135,42.29999924,"XLINK",2016-06-01
"4225534972",210548,108878,5.14,1.09,24.2,0.11,247,0.22,13274,28.87119,-97.73249,5928,5245,1453.574833,991.3170639,7624000,5199458,59.70000076,"XLINK",2016-06-01
"4212334095",451873.5,238395.5,4.08,0.62,22.2,0.089,182,0.23,12737,29.19979,-97.41212,6564,5785,1358.340536,1197.076232,7858000,6925086,52.90000153,"XLINK",2016-06-01
"4228335712",46943.5,17409,3.1,0.34,25.2,0.068,114,0.34,7350,28.57495,-99.35378,4761,4194,2396.757272,1474.225083,10052000,6182900,35,"XLINK",2016-06-01
"4225534757",137127,74041.5,3.45,0.48,29.8,0.077,195,0.2,13002,28.81068,-97.82441,6129,5391,1276.943053,1154.213133,6884000,6222363,59.20000076,"XLINK",2016-06-01
"4250733266",119838,48269.5,4.5,0.92,27.5,0.098,102,0.17,5754,28.84824,-99.43032,6850,6016,1779.255319,1184.572307,10704000,7126387,30,"XLINK",2016-06-01
"4250733267",101103,0,4.5,0.92,27.5,0.098,102,0.17,5783,28.84821,-99.4304,7068,6187,2134.032972,1195.346695,13203262,7395610,30,"XLINK",2016-06-01
"4212334097",561215.5,294104,4.07,0.61,22.3,0.089,181,0.22,12724,29.20137,-97.41204,6095,5274,1637.0876,1171.141449,8634000,6176600,52.20000076,"XLINK",2016-06-01
"4225534758",119962,71787.5,3.45,0.48,29.8,0.077,195,0.2,12990,28.81072,-97.82441,6164,5323,1424.384745,1019.218674,7582000,5425301,60.09999847,"XLINK",2016-06-01
"4205133967",141219.5,69561,2.6,0.03,16.6,0.057,389,0.45,8321,30.5625,-96.51174,7548,6517,3800.828602,3126.677612,24770000,20376558,41.5,"SLKW",2016-06-01
"4225534970",216451,109412,5.14,1.09,24.2,0.11,247,0.22,13269,28.87113,-97.73256,5907,5079,1499.113999,1016.174444,7614000,5161150,58.79999924,"XLINK",2016-06-01
"4212334106",380570,19444.5,3.88,0.43,22.2,0.084,158,0.28,12738,29.09299,-97.54848,5478,4640,2040.086207,1481.628879,9466000,6874758,51.40000153,"XLINK",2016-06-01
"4205133971",104053,0,2.46,0.02,18.5,0.053,261,0.4,7658,30.45635,-96.70871,6195,5183,708.4699981,674.6774069,3672000,3496853,35.79999924,"XLINK",2016-06-01
"4225534959",175050.5,108799,3.18,0.33,26.9,0.07,140,0.29,11340,29.1007,-97.67233,4351,3588,2728.539576,2439.232163,9790000,8751965,44.5,"SLKW",2016-06-01
"4217733705",373402.5,179966,4.15,0.57,24.6,0.09,163,0.24,11812,29.16051,-97.54744,4092,3315,3086.576169,2463.125792,10232000,8165262,44,"SLKW",2016-06-01
"4225534960",188840.5,121968.5,3.17,0.33,26.9,0.07,140,0.29,11358,29.10068,-97.67223,4586,3714,2961.227787,2642.743134,10998000,9815148,41.40000153,"SLKW",2016-06-01
"4212736751",164349,0,4.37,0.72,26.3,0.094,160,0.21,7047,28.23004,-99.91217,8388,6755,964.6188009,574.400148,6516000,3880073,52.09999847,"XLINK",2016-06-01
"4217733704",166958.5,142596,4.15,0.57,24.6,0.09,163,0.24,11816,29.16044,-97.5475,4151,3291,3048.921301,2380.408387,10034000,7833924,46,"SLKW",2016-06-01
"4212736398",251166.5,0,4.48,0.71,25.1,0.096,176,0.22,6692,28.26869,-99.93585,6052,4773,1857.531951,1058.860256,8866000,5053940,51.09999847,"XLINK",2016-06-01
"4217733700",347803.5,180176,3.9,0.51,24.7,0.086,163,0.24,11767,29.17226,-97.53058,2921,2303,2976.986539,2672.881459,6856000,6155646,45,"SLKW",2016-06-01
"4212736146",181422,0,3.97,0.78,27.3,0.087,124,0.22,7666,28.40634,-99.47889,5348,4209,701.8294132,1609.612497,2954000,6774859,44.20000076,"SLKW",2016-06-01
"4212736459",245713.5,0,4.36,0.71,25.3,0.093,166,0.23,7013,28.25772,-99.90488,7695,5932,1955.495617,1140.641773,11600000,6766287,52.79999924,"XLINK",2016-06-01
"4212736713",271309,167192.5,4.42,0.67,25.8,0.095,177,0.22,6532,28.25971,-99.95314,7710,5923,1264.561877,653.1212224,7490000,3868437,49.59999847,"XLINK",2016-06-01
"4217733706",300170.5,154563,4.15,0.57,24.6,0.09,163,0.24,11817,29.16036,-97.54757,4109,3048,3047.900262,2558.127953,9290000,7797174,46,"SLKW",2016-06-01
"4212736758",138324.5,0,4.43,0.74,25.7,0.095,164,0.21,7039,28.24513,-99.91207,9288,6675,1102.322097,590.1158052,7358000,3939023,52.40000153,"XLINK",2016-06-01
"4212736460",210392,0,4.36,0.71,25.3,0.093,166,0.23,7009,28.25764,-99.90488,8653,5743,1930.698241,1064.143653,11088000,6111377,52.5,"XLINK",2016-06-01
"4217733702",440864,271432,3.9,0.51,24.7,0.086,163,0.24,11757,29.17238,-97.53046,2957,1953,2948.28469,2849.677419,5758000,5565420,46,"SLKW",2016-06-01
"4212735746",83235.5,0,4.33,0.69,25.5,0.092,168,0.23,7007,28.26286,-99.90478,7239,4316,769.6941613,509.7189527,3322000,2199947,54.09999847,"XLINK",2016-06-01
"4201335323",206687.5,52362.5,3.66,0.4,28.6,0.082,96,0.2,10529,28.80268,-98.14914,9141,5081,2367.206062,1232.817162,12027774,6263944,50,"XLINK",2016-06-01
"4201335324",221938,56292.5,3.66,0.4,28.6,0.082,96,0.2,10527,28.80264,-98.1491,9185,5081,2373.021059,1221.181657,12057320,6204824,50,"XLINK",2016-06-01
"4201335330",196245.5,48250,3.66,0.4,28.6,0.082,96,0.2,10533,28.8026,-98.14906,9344,5081,2368.451092,1229.001574,12034100,6244557,50,"XLINK",2016-06-01
"4201335309",254612.5,60511.5,3.66,0.4,28.5,0.082,96,0.2,10507,28.80052,-98.15237,9845,5081,2447.407991,1229.302893,12435280,6246088,50,"XLINK",2016-06-01
"4201335311",270093,70080,3.66,0.4,28.5,0.082,96,0.2,10519,28.80043,-98.15229,10060,5081,2489.543397,1565.557764,12649370,7954599,50,"XLINK",2016-06-01
"4201335312",229226.5,60019,3.66,0.4,28.5,0.082,96,0.2,10525,28.80039,-98.15225,10016,5051,2379.930707,1387.119382,12021030,7006340,50,"XLINK",2016-06-01
"4212736925",172964.5,0,4.46,0.74,25.4,0.096,166,0.22,7018,28.24797,-99.91259,13808,6767,975.6169647,576.2727944,6602000,3899638,52.09999847,"XLINK",2016-06-01
"4231136054",136011.5,67495,3.18,0.32,29.9,0.071,151,0.23,10489,28.46015,-98.69848,5093,6561,1320.835239,870.3327237,8666000,5710253,43,"XLINK",2016-05-01
"4231135610",184672,79372,3.08,0.29,30.1,0.069,150,0.24,10492,28.46468,-98.69497,5136,6578,1184.554576,1174.693828,7792000,7727136,42.90000153,"XLINK",2016-05-01
"4231135609",212411.5,88412,3.08,0.29,30.1,0.069,150,0.24,10486,28.46461,-98.69501,5133,6555,1268.039664,835.0114416,8312000,5473500,41.59999847,"XLINK",2016-05-01
"4231136055",130744.5,68190.5,3.17,0.32,29.9,0.071,151,0.23,10490,28.46022,-98.69843,5143,6131,1320.176154,850.3806883,8094000,5213684,43.29999924,"XLINK",2016-05-01
"4212737231",110803,52966.5,3.44,0.47,27.4,0.077,119,0.26,7336,28.51857,-99.41115,6645,7782,1336.417373,747.4816243,10400000,5816902,40,"XLINK",2016-05-01
"4212737230",117671.5,52984,3.44,0.47,27.4,0.077,119,0.26,7317,28.51859,-99.41123,6706,7793,1333.247786,758.5320159,10390000,5911240,42.5,"XLINK",2016-05-01
"4212737229",106768,47985.5,3.44,0.47,27.4,0.077,119,0.26,7323,28.51862,-99.41132,8022,8495,1297.939965,753.1051207,11026000,6397628,42,"XLINK",2016-05-01
"4225534481",213607,128936.5,3.4,0.45,29,0.077,149,0.22,12153,28.78429,-97.98112,7680,7788,837.9558295,643.0549563,6526000,5008112,59.59999847,"GEL",2016-05-01
"4225534484",315321,143455.5,3.4,0.45,29,0.077,149,0.22,12147,28.7844,-97.98077,7165,7202,1514.023882,740.2914468,10904000,5331579,54.90000153,"GEL",2016-05-01
"4225534905",275160.5,156086,3.79,0.53,26,0.084,136,0.26,11039,29.07869,-97.71891,4363,4374,3095.564701,2490.607682,13540000,10893918,42,"SLKW",2016-05-01
"4225534906",309620,184069.5,3.8,0.53,26,0.084,136,0.26,11036,29.0786,-97.71888,4447,4418,3061.56632,2611.301041,13526000,11536728,42,"SLKW",2016-05-01
"4201335348",138097.5,61332,3,0.27,28.6,0.068,74,0.28,7791,28.78926,-98.6005,7429,7380,1643.360434,1862.089973,12128000,13742224,38.63000107,"XLINK",2016-05-01
"4225534003",315865.5,171613,3.79,0.53,26,0.084,136,0.26,11038,29.07878,-97.71895,4405,4375,3086.628571,2410.1376,13504000,10544352,44,"SLKW",2016-05-01
"4217733672",124705,63868,3.85,0.49,25.7,0.084,154,0.26,11582,29.13001,-97.61726,4583,4549,2217.630248,2001.505606,10088000,9104849,45,"SLKW",2016-05-01
"4217733674",193998,108587.5,3.78,0.48,25.7,0.082,150,0.27,11592,29.13002,-97.62935,4925,4857,2171.710933,1929.973646,10548000,9373882,44,"SLKW",2016-05-01
"4231136052",139963,66169.5,3.18,0.32,29.9,0.071,152,0.23,10493,28.46001,-98.69857,6545,6443,1258.109576,812.8730405,8106000,5237341,44.40000153,"XLINK",2016-05-01
"4217733556",284628,124958.5,2.49,0.18,26.3,0.058,181,0.29,11494,29.46221,-97.23737,5533,5429,2482.593479,2579.582612,13478000,14004554,42,"SLKW",2016-05-01
"4217733673",131420.5,67220.5,3.78,0.48,25.7,0.082,150,0.27,11589,29.13002,-97.62924,4841,4745,2194.731296,2146.352582,10414000,10184443,44,"SLKW",2016-05-01
"4231135611",196836,79094,3.08,0.29,30.1,0.069,150,0.24,10500,28.46475,-98.69492,6768,6604,1194.730466,1185.402786,7890000,7828400,41,"XLINK",2016-05-01
"4247943501",364262.5,182839.5,3.44,0.45,31.5,0.076,94,0.18,9297,28.19809,-99.51201,6786,6619,1718.084303,1139.584529,11372000,7542910,57.59999847,"XLINK",2016-05-01
"4217733671",108674,44323.5,3.81,0.48,25.7,0.083,151,0.27,11602,29.13001,-97.6278,4929,4802,2193.252811,1905.268222,10532000,9149098,45,"SLKW",2016-05-01
"4247943502",282036,183916,3.44,0.45,31.5,0.076,94,0.18,9305,28.19809,-99.51197,6767,6574,1732.278674,1146.695315,11388000,7538375,58.29999924,"XLINK",2016-05-01
"4217733699",132058,60333.5,2.4,0.12,29.4,0.055,105,0.29,8697,29.3297,-97.5209,7758,7533,1337.581309,943.3491305,10076000,7106249,36.90000153,"SLKW",2016-05-01
"4225534425",488417.5,259562.5,3.75,0.46,25.7,0.083,149,0.27,10561,29.03815,-97.81423,3100,3004,3579.893475,2700.401465,10754000,8112006,41,"SLKW",2016-05-01
"4212737139",211033.5,101270.5,4.12,0.63,28,0.087,155,0.21,7310,28.34717,-99.7824,6354,6137,1362.880886,1634.279615,8364000,10029574,53.5,"SLKW",2016-05-01
"4217733555",279100.5,117399.5,2.49,0.18,26.3,0.058,181,0.29,11483,29.4623,-97.23734,5526,5336,2449.4003,2560.791979,13070000,13664386,43,"SLKW",2016-05-01
"4212737140",226105,111263,4.12,0.63,28,0.087,155,0.21,7314,28.34717,-99.78231,6364,6137,1355.059475,1625.263973,8316000,9974245,53.29999924,"SLKW",2016-05-01
"4217733565",191091,64713.5,3.28,0.3,27.1,0.074,141,0.26,9871,29.2168,-97.57603,4841,4665,2174.919614,1918.054019,10146000,8947722,40,"SLKW",2016-05-01
"4217733492",180415,73518,2.48,0.18,26.5,0.057,183,0.29,11458,29.46364,-97.23958,5796,5582,2301.32569,3218.309208,12846000,17964602,42,"SLKW",2016-05-01
"4225534482",231720,129193,3.4,0.45,29,0.077,149,0.22,12153,28.78435,-97.98095,6980,6713,1503.053776,709.6402503,10090000,4763815,53.79999924,"GEL",2016-05-01
"4217733698",126997.5,56967,2.4,0.12,29.4,0.055,105,0.29,8755,29.32965,-97.52098,7020,6751,1509.702266,1001.641979,10192000,6762085,37.5,"SLKW",2016-05-01
"4212737141",215875.5,107929,4.12,0.62,28,0.087,155,0.21,7312,28.34717,-99.78226,6403,6137,1359.621965,1656.632883,8344000,10166756,53.29999924,"SLKW",2016-05-01
"4212737137",209133,103310,4.12,0.63,28,0.087,155,0.21,7310,28.34717,-99.78245,6328,6033,1381.070777,1668.421183,8332000,10065585,52.90000153,"SLKW",2016-05-01
"4212737138",188518,92453.5,4.12,0.63,28,0.088,155,0.21,7464,28.34717,-99.78254,6444,6130,1362.153344,1650.02186,8350000,10114634,52.79999924,"SLKW",2016-05-01
"4231136418",96889,53387,2.71,0.19,29.8,0.062,116,0.25,10311,28.64248,-98.44447,5419,5126,1537.261022,1384.680843,7880000,7097874,38.79999924,"XLINK",2016-05-01
"4212736870",114835.5,73213.5,4.26,0.68,27.8,0.09,158,0.2,7295,28.34222,-99.79047,5024,4741,1253.322084,1516.155031,5942000,7188091,53.40000153,"SLKW",2016-05-01
"4225534427",335095,163139.5,3.75,0.46,25.7,0.083,149,0.27,10541,29.03825,-97.81423,3206,3023,3576.579557,2754.994376,10812000,8328348,41,"SLKW",2016-05-01
"4231136416",102809,58820,2.71,0.19,29.8,0.062,116,0.25,10300,28.64248,-98.44452,5404,5087,1546.687635,1393.207785,7868000,7087248,39,"XLINK",2016-05-01
"4228335655",107936.5,60291,3.51,0.45,28.8,0.078,138,0.2,9804,28.32789,-99.13483,5467,5144,2124.027994,1423.255443,10926000,7321226,51.20000076,"SLKW",2016-05-01
"4212736869",106696.5,64077.5,4.26,0.68,27.8,0.09,158,0.2,7278,28.34219,-99.79051,5179,4869,1389.607722,1648.398439,6766000,8026052,53.40000153,"SLKW",2016-05-01
"4225534002",218930.5,126628.5,3.77,0.53,26.1,0.083,135,0.26,11019,29.07994,-97.71944,4639,4349,3112.439641,2586.906415,13536000,11250456,44,"SLKW",2016-05-01
"4212736897",170293.5,84998,4.27,0.76,27.8,0.091,128,0.19,7715,28.28758,-99.74347,5186,4858,1387.402223,1734.733429,6740000,8427335,56.5,"SLKW",2016-05-01
"4231136417",132743,57824,2.71,0.19,29.8,0.062,116,0.25,10316,28.64249,-98.44443,5480,5133,1490.356517,1385.279953,7650000,7110642,39.40000153,"XLINK",2016-05-01
"4212736898",164428.5,77366.5,4.27,0.76,27.8,0.091,128,0.19,7711,28.28758,-99.74342,5250,4914,1371.591372,1730.977004,6740000,8506021,56.59999847,"SLKW",2016-05-01
"4229735815",222598,96475.5,3.72,0.55,28.1,0.084,154,0.21,12071,28.7169,-98.03777,7205,6739,844.9324826,841.3648909,5694000,5669958,55.59999847,"SLKW",2016-05-01
"4212736899",155704.5,68771.5,4.27,0.76,27.8,0.091,128,0.19,7704,28.28758,-99.74338,5429,5076,1244.28684,1531.680654,6316000,7774811,56.29999924,"SLKW",2016-05-01
"4231136053",147247,77240,3.18,0.32,29.9,0.071,151,0.23,10489,28.46008,-98.69852,6881,6432,1286.380597,834.1780162,8274000,5365433,46.5,"XLINK",2016-05-01
"4212736896",207951.5,88697.5,4.27,0.76,27.9,0.091,128,0.19,7713,28.28758,-99.74352,5107,4763,1329.414235,1641.549654,6332000,7818701,55,"SLKW",2016-05-01
"4212736903",177775,82936.5,4.31,0.77,27.7,0.092,127,0.19,7706,28.28535,-99.74002,5198,4819,1290.309193,1702.540154,6218000,8204541,55.79999924,"SLKW",2016-05-01
"4216333974",73435.5,0,4.61,0.99,28,0.099,101,0.17,5978,28.8438,-99.38553,7025,6509,1547.856814,925.2040252,10075000,6022153,28,"XLINK",2016-05-01
"4212736866",118740.5,70150.5,4.26,0.68,27.8,0.09,158,0.2,7290,28.34224,-99.79043,4849,4478,1284.50201,1588.949084,5752000,7115314,53,"SLKW",2016-05-01
